project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado
GLD1117,60MW Solar PV - Monte Plata,Dominican Republic,renewable-energy,gold-standard,unknown,190187.0,199316.0,9129.0
VCS2003,Benban Solar PV Project (Plot 3_1),Egypt,renewable-energy,verra,registered,190090.0,232275.0,42185.0
GLD2293,GS1299 India Organic Waste Management Programme-VPA01,India,ghg-management,gold-standard,unknown,190086.0,354383.0,164297.0
VCS762,"Grid connected electricity generation from renewable sources: Uzuncayir 82.0 MW Hydroelectric Power Plant Project, Turkey",Türkiye,renewable-energy,verra,registered,189779.0,922429.0,732650.0
VCS543,Inner Mongolia Wuliji Wind Farm Project,China,renewable-energy,verra,registered,189474.0,265256.0,75782.0
CAR1497,Ejido Salto de Camellones,Mexico,forest,climate-action-reserve,registered,189215.0,207006.0,17791.0
GLD7746,West Huaybong 3 wind farm project,Thailand,renewable-energy,gold-standard,unknown,189126.0,191319.0,2193.0
ACR587,Anew - North Maine Woods Forestry Project,United States,forest,american-carbon-registry,registered,188891.0,428360.0,239469.0
GLD5229,Bergres Wind Power Project,Türkiye,renewable-energy,gold-standard,unknown,188508.0,756128.0,567620.0
CAR1147,Virginia Conservation Forestry Program - Tazewell - Elk Garden,United States,forest,climate-action-reserve,registered,188177.0,249891.0,61714.0
GLD7605,Shifosi Solar Cooker Project,China,fuel-switching,gold-standard,unknown,187931.0,414991.0,227060.0
VCS49,Liaoning Huanren Niumaodashan Wind Power Project,China,renewable-energy,verra,registered,187675.0,225997.0,38322.0
VCS1188,Shandong Wendeng Zhangjiachan Wind Farm Project,China,renewable-energy,verra,registered,187540.0,802659.0,615119.0
VCS1459,"Gokgedik 24.882 MWm / 24.266 MWe Runoff river HEPP, Turkey",Türkiye,renewable-energy,verra,registered,187254.0,187254.0,0.0
VCS2522,Installation of high efficiency wood burning cookstoves in Thailand,Thailand,fuel-switching,verra,registered,187236.0,217099.0,29863.0
GLD2687,MicroEnergy Credits - Mongolia - Microfinance for Clean Energy Product Lines VER Project - VPA No. 005: XacBank LLC,Mongolia,energy-efficiency,gold-standard,unknown,187167.0,189058.0,1891.0
VCS3626,Yangchun Landfill Gas Power Generation Project,China,ghg-management,verra,registered,187152.0,187152.0,0.0
VCS2723,CONDOTO REDD+,Colombia,forest,verra,unknown,186934.0,397194.0,210260.0
GLD913,Efficient Wood Fuel Stove-Cooking-Sets Lesotho,Lesotho,fuel-switching,gold-standard,unknown,186044.0,211360.0,25316.0
GLD4822,Barroso 20MW hydroelectric project,Colombia,renewable-energy,gold-standard,unknown,186002.0,224498.0,38496.0
CAR1624,Nitric Acid,United States,ghg-management,climate-action-reserve,registered,185715.0,370811.0,185096.0
VCS1404,"Vaspet-II and Vaspet-III Wind Power Project, Maharashtra",India,renewable-energy,verra,registered,185392.0,803146.0,617754.0
VCS1770,Bundled Solar Power Project by Vector Green Energy Private Limited,India,renewable-energy,verra,registered,185386.0,1117834.0,932448.0
GLD12114,Clean Cooking Project for Refugees  Host Communities and Other Marginalised Communities in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,185285.0,186973.0,1688.0
GLD7508,Nepal Biogas Support Program-CPA 8: 19445 digesters,Nepal,ghg-management,gold-standard,unknown,184740.0,184740.0,0.0
VCS1390,Carmen del Darién (CDD) REDD+ Project,Colombia,forest,verra,registered,184465.0,681565.0,497100.0
VCS1231,"Mordogan Wind Power Project, Turkey",Türkiye,renewable-energy,verra,registered,184368.0,184368.0,0.0
VCS2532,Cumare carbon project,Colombia,forest,verra,unknown,183986.0,453063.0,269077.0
GLD6004,Wind Power Project in Tinwari Rajasthan,India,renewable-energy,gold-standard,unknown,183552.0,262565.0,79013.0
VCS759,"Camlica-3 HPP, Run-of-River Hydro Project, Turkey",Türkiye,renewable-energy,verra,registered,183421.0,248243.0,64822.0
VCS2837,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – Africa – Solar Lamps & Efficient cook stoves – 10341 –CPA - 0003,Kenya,energy-efficiency,verra,registered,182645.0,204136.0,21491.0
GLD1067,Metristepe Wind Farm Project Turkey,Türkiye,renewable-energy,gold-standard,unknown,182490.0,425057.0,242567.0
CAR1566,Ejido KM 120,Mexico,forest,climate-action-reserve,registered,182301.0,215780.0,33479.0
ACR924,Tradewater - Thailand 5,Thailand,ghg-management,american-carbon-registry,completed,182032.0,191104.0,9072.0
GLD6271,Improved Cook Stoves programme for Rwanda CPA 0009,Rwanda,fuel-switching,gold-standard,unknown,181343.0,183467.0,2124.0
CAR1859,Carbono Forestal La Catedral,Mexico,forest,climate-action-reserve,registered,180679.0,180679.0,0.0
GLD1017,Mordogan Wind Farm Project Turkey,Türkiye,renewable-energy,gold-standard,unknown,180643.0,206679.0,26036.0
ACR716,ILTF/NICC & Mississippi Band of Choctaw Indians Forest Carbon Project,United States,forest,american-carbon-registry,registered,180406.0,208891.0,28485.0
GLD10792,GS10789 VPA3: Efficient and Clean Cooking for households in Kenya,Kenya,fuel-switching,gold-standard,unknown,180186.0,180186.0,0.0
CAR1070,Phase 1 Sustainable Forest Project,United States,forest,climate-action-reserve,registered,179889.0,710434.0,530545.0
VCS148,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,China,renewable-energy,verra,registered,179637.0,261621.0,81984.0
GLD4442,Elmali Wind Power Plant (WPP),Türkiye,renewable-energy,gold-standard,unknown,179604.0,261459.0,81855.0
VCS1232,"Yaylaköy Wind Power Project, Turkey",Türkiye,renewable-energy,verra,registered,179597.0,189597.0,10000.0
ACR1060,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants-2024001",United States,ghg-management,american-carbon-registry,completed,179549.0,179549.0,0.0
VCS2351,Installation of high efficiency wood burning cookstoves in Mozambique,Mozambique,fuel-switching,verra,registered,178766.0,200824.0,22058.0
GLD5866,40 MW Orange Charanka Solar Power Project in Gujarat India,India,renewable-energy,gold-standard,unknown,178585.0,447299.0,268714.0
ACR805,HT HFC Reclamation Project Ontario 2021,United States,ghg-management,american-carbon-registry,completed,178538.0,178538.0,0.0
VCS142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Tanzania,forest,verra,registered,178112.0,532089.0,353977.0
VCS2897,Forest Conservation in Boumba-et-Ngoko,Cameroon,forest,verra,registered,176616.0,314714.0,138098.0
VCS1041,OAxaca IV Wind Energy Project,Mexico,renewable-energy,verra,registered,176136.0,467156.0,291020.0
VCS1182,CGN Inner Mongolia Zhurihe Phase I Wind Farm Project,China,renewable-energy,verra,registered,175966.0,359887.0,183921.0
ACR378,Lord Ellis Improved Forest Management Project,United States,forest,american-carbon-registry,active,175732.0,371165.0,195433.0
GLD5003,Bamako Clean Cookstoves - Improving livelihoods and fighting desertification in the Sahel zone,Mali,fuel-switching,gold-standard,unknown,175082.0,407458.0,232376.0
VCS3866,Heyuan Qizhai Landfill Gas Power Generation Project,China,ghg-management,verra,registered,175075.0,175075.0,0.0
GLD2542,Çesme Wind Power Project Turkey,Türkiye,renewable-energy,gold-standard,unknown,174706.0,198041.0,23335.0
ACR886,Spray Foam Omega 4C,Canada,ghg-management,american-carbon-registry,completed,174460.0,189460.0,15000.0
GLD1018,Korkmaz Wind Farm Project Turkey,Türkiye,renewable-energy,gold-standard,unknown,174395.0,175144.0,749.0
VCS1996,GENNEIA SOLAR PROJECTS IN  ARGENTINA,Argentina,renewable-energy,verra,registered,173734.0,370561.0,196827.0
GLD7606,Zaoyuan Solar Cooker Project,China,fuel-switching,gold-standard,unknown,173608.0,422695.0,249087.0
CAR1372,Rochelle Municipal Landfill,United States,ghg-management,climate-action-reserve,registered,173562.0,457737.0,284175.0
VCS1045,"Wind Power Project at Rajkot, Gujarat",India,renewable-energy,verra,unknown,173432.0,389988.0,216556.0
ACR606,True Manufacturing FBA Project 002,United States,ghg-management,american-carbon-registry,completed,173236.0,291297.0,118061.0
VCS2739,Reducing Gas Leakages within the Pashchimanchal Gas Distribution Network in Bangladesh,Bangladesh,ghg-management,verra,registered,173059.0,173801.0,742.0
VCS2007,Benban Solar PV Project (Plot 43_4),Egypt,renewable-energy,verra,registered,173055.0,232304.0,59249.0
VCS1520,"Wind Project in Maharashtra, India by Kayathar and Jath",India,renewable-energy,verra,registered,172842.0,727910.0,555068.0
GLD735,Aliaga Wind Farm,Türkiye,renewable-energy,gold-standard,unknown,172788.0,181325.0,8537.0
VCS2087,Chudu Afforestation Project,China,forest,verra,completed,172452.0,569189.0,396737.0
CAR1217,Finite Carbon - West Grand Lake IFM,United States,forest,climate-action-reserve,registered,171995.0,709536.0,537541.0
CAR1946,"XICO2e Carbono Forestal Ejido Noh Bec, Municipio de Felipe Carrillo Puerto, Estado de Quintana Roo, Mexico",Mexico,forest,climate-action-reserve,registered,171760.0,171760.0,0.0
GLD1044,GS VER UpEnergy's Uganda Biomass Cookstove Project,Uganda,fuel-switching,gold-standard,unknown,171565.0,494801.0,323236.0
GLD11240,BT3 Windfarm,Vietnam,renewable-energy,gold-standard,unknown,171182.0,171182.0,0.0
GLD11415,Nhon Hoa 2 Wind Power Project,Vietnam,renewable-energy,gold-standard,unknown,171098.0,171098.0,0.0
VCS1990,"40MW Bundled Solar Project in Telangana, India",India,renewable-energy,verra,registered,170988.0,378107.0,207119.0
VCS2324,COMMUNITY BASED AVOIDED DEFORESTATION PROJECT IN GUINEA-BISSAU - REDD,Guinea-Bissau,forest,verra,registered,170974.0,302043.0,131069.0
VCS1254,"Yelisirur wind power project, India",India,renewable-energy,verra,registered,170758.0,315657.0,144899.0
ACR814,Tradewater International - Thailand 1.0,Thailand,ghg-management,american-carbon-registry,completed,170337.0,192244.0,21907.0
VCS715,Gansu Yumen Diwopu Phase II  Wind Power Project,China,renewable-energy,verra,registered,169574.0,170574.0,1000.0
GLD4264,Silivri WPP,Türkiye,renewable-energy,gold-standard,unknown,169394.0,647000.0,477606.0
ACR817,True Manufacturing FBA Project 002B,United States,ghg-management,american-carbon-registry,completed,169066.0,169066.0,0.0
VCS1733,Nouakchott 30 MW wind power plant,Mauritania,renewable-energy,verra,registered,168985.0,592812.0,423827.0
VCS2457,BYZ GLOBAL ENERGY BIOGAS PLANT,Türkiye,ghg-management,verra,registered,168812.0,168812.0,0.0
ACR507,Anew - Pennsylvania Ridges Forestry Project,United States,forest,american-carbon-registry,canceled,168471.0,168471.0,0.0
CAR475,Gaston County Landfill Gas Destruction Project,United States,ghg-management,climate-action-reserve,registered,168357.0,933950.0,765593.0
VCS1342,"AAC Block/Panel Manufacturing unit at Krishna, Andhra Pradesh",India,energy-efficiency,verra,registered,167579.0,185615.0,18036.0
ACR839,Tradewater - Thailand 2,Thailand,ghg-management,american-carbon-registry,completed,167000.0,193364.0,26364.0
VCS1406,Jingyuan County 100MW Solar Power Generation Project,China,renewable-energy,verra,registered,166846.0,819471.0,652625.0
VCS2659,Ruijing Geothermal Based Space Heating System,China,renewable-energy,verra,registered,166516.0,867337.0,700821.0
CAR1739,Restauración Forestal X-pichil,Mexico,forest,climate-action-reserve,registered,166334.0,166453.0,119.0
GLD3410,Demirciler Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,166266.0,167918.0,1652.0
GLD6854,Wind power project by HZL in Karnataka,India,renewable-energy,gold-standard,unknown,166173.0,193719.0,27546.0
GLD3975,Afforestation with Hazelnut Plantations in Western Georgia ,Georgia,forest,gold-standard,unknown,165981.0,165981.0,0.0
GLD2543,Fuatres Wind Power Plant Turkey,Türkiye,renewable-energy,gold-standard,unknown,165832.0,204011.0,38179.0
CAR1574,"CAPTURA DE CARBONO EN LOS BOSQUES DEL EJIDO EL BRILLANTE, MUNICIPIO DE PUEBLO NUEVO, ESTADO DE DURANGO, MEXICO",Mexico,forest,climate-action-reserve,registered,165049.0,165049.0,0.0
GLD11405,ReNew Solar Power Project in AP ,India,renewable-energy,gold-standard,unknown,165038.0,364586.0,199548.0
GLD7575,SolarAce1 Energy Project,Philippines,renewable-energy,gold-standard,unknown,164721.0,164721.0,0.0
VCS2523,Installation of high efficiency wood burning cookstoves in Vietnam,Vietnam,fuel-switching,verra,registered,164544.0,206369.0,41825.0
GLD5099,Greentech’ Emissions Reductions from PET Recycling Romania,Romania,energy-efficiency,gold-standard,unknown,163886.0,282813.0,118927.0
GLD565,Bangna Starch Wastewater Treatment and Biogas Utilization Project (300084),Thailand,ghg-management,gold-standard,unknown,163514.0,215764.0,52250.0
VCS3016,Guoyang MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,China,ghg-management,verra,registered,163417.0,163417.0,0.0
ACR441,TNC-Chestnut Mountain Improved Forest Management Project,United States,forest,american-carbon-registry,registered,163293.0,381185.0,217892.0
VCS1067,Reduction of deforestation and degradation in Tambopata National Reserve and Bahuaja-Sonene National Park within the area of Madre de Dios region –Peru,Peru,forest,verra,registered,162872.0,4062940.0,3900068.0
VCS3678,Chia Tai AWMS GHG Mitigation Project in Guangdong Province,China,ghg-management,verra,registered,161963.0,161963.0,0.0
VCS1258,Saint Nikola Wind Farm,Bulgaria,renewable-energy,verra,registered,161372.0,2085449.0,1924077.0
GLD3379,Svilosa Biomass Project,Bulgaria,fuel-switching,gold-standard,unknown,161139.0,531363.0,370224.0
GLD3039,Australian Yarra Yarra Biodiversity Project,Australia,forest,gold-standard,unknown,160791.0,346049.0,185258.0
GLD2435,MicroEnergy Credits - Mongolia - Microfinance for Clean Energy Product Lines VER Project - VPA No. 001: XacBank LLC,Mongolia,energy-efficiency,gold-standard,unknown,160612.0,185011.0,24399.0
VCS1823,"21.8 MW Wind Power Project at Jangi Vandhiya, Gujarat by Powerica Limited",India,renewable-energy,verra,registered,160374.0,376387.0,216013.0
GLD2587,Henan Sheqi Xiawaxiang  Wind Farm  Phase I Project,China,renewable-energy,gold-standard,unknown,159218.0,368724.0,209506.0
VCS1250,CGN Dunhuang 10MW Grid-connected Solar PV Power Generation Project,China,renewable-energy,verra,registered,159109.0,159356.0,247.0
GLD1235,CANTA WPP,Türkiye,renewable-energy,gold-standard,unknown,159060.0,162305.0,3245.0
VCS799,Bukaleba Forest Project,Uganda,forest,verra,registered,159055.0,351909.0,192854.0
VCS2040,Vinh Hao 6 Solar Power Project,Vietnam,renewable-energy,verra,registered,158835.0,214629.0,55794.0
VCS780,Dempsey Ridge Wind Project,United States,renewable-energy,verra,registered,158678.0,1408852.0,1250174.0
GLD4922,Kartaldagi Wind Power Plant Turkey,Türkiye,renewable-energy,gold-standard,unknown,158473.0,267174.0,108701.0
VCS2679,Jiyuan MSW Landfill Site LFG Recovery to Power Project,China,ghg-management,verra,registered,158009.0,158009.0,0.0
GLD5860,Baragran Hydro Electric Project 3.0 MW (being expanded to 4.9 MW),India,renewable-energy,gold-standard,unknown,157695.0,173611.0,15916.0
GLD672,Düzova Wind Power Project Turkey ,Türkiye,renewable-energy,gold-standard,unknown,157322.0,713437.0,556115.0
ACR609,Marshall County Flare II,United States,ghg-management,american-carbon-registry,active,157227.0,225648.0,68421.0
GLD4261,CPA 5 Improved Cook Stoves programme for Rwanda,Rwanda,fuel-switching,gold-standard,unknown,157214.0,177437.0,20223.0
VCS1920,24.45 MW Biomass based project in Punjab,India,fuel-switching,verra,registered,157173.0,157173.0,0.0
VCS1220,Luoning Biomass Cogeneration Project,China,fuel-switching,verra,unknown,157077.0,157077.0,0.0
ACR534,Anew - Shaan Seet Native Community Forestry Project,United States,forest,american-carbon-registry,registered,157030.0,397513.0,240483.0
VCS288,Red Hills Wind Project,United States,renewable-energy,verra,registered,157022.0,258920.0,101898.0
VCS2451,Shanxi Loufan Afforestation Project,China,forest,verra,registered,156882.0,157059.0,177.0
VCS546,Jilin Da'an Dagangzi Wind Power Project Phase III,China,renewable-energy,verra,registered,156678.0,345577.0,188899.0
CAR1063,Farm Cove Community Forest,United States,forest,climate-action-reserve,registered,156624.0,180143.0,23519.0
VCS1194,Kaladonger Wind Power Project in Rajasthan,India,renewable-energy,verra,registered,156432.0,947962.0,791530.0
CAR1594,EJIDO LAS MILPAS Y ANEXOS,Mexico,forest,climate-action-reserve,registered,156081.0,156081.0,0.0
VCS1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",Guatemala,forest,verra,registered,155707.0,278197.0,122490.0
GLD768,Biogas CDM Project of Bagepalli Coolie Sangha,India,ghg-management,gold-standard,unknown,155177.0,194656.0,39479.0
GLD5228,Grid-connected Solar PV project in Mérina Dakhar,Senegal,renewable-energy,gold-standard,unknown,154999.0,198840.0,43841.0
